Month,Day,Year,date,precip,wnd,solr,rh,pet,atmp,dpnt,stmp4,stmp8
9,23,2013,9/23/2013,1.016,4.4,2.64,97.6,0.02,10.72222222,10.27777778,16.88888889,17.77777778
9,24,2013,9/24/2013,0,5.7,17.38,85.4,0.13,13.38888889,10.72222222,16.38888889,17.27777778
9,25,2013,9/25/2013,0.381,5.1,12.93,92.4,0.1,12.88888889,11.61111111,16.72222222,17.38888889
9,26,2013,9/26/2013,2.5654,4.8,6.35,94.9,0.05,12.61111111,11.77777778,15.88888889,16.77777778
9,27,2013,9/27/2013,0,9.5,4.55,93,0.03,10.61111111,9.5,15.38888889,16.5
9,28,2013,9/28/2013,0.127,9.9,20.89,76.5,0.17,12.88888889,8.111111111,14.77777778,15.88888889
9,29,2013,9/29/2013,0,4.1,19.9,72.7,0.16,13.77777778,7.888888889,14.61111111,15.5
9,30,2013,9/30/2013,0,10.9,18.71,71.8,0.17,19.72222222,13.77777778,15.61111111,15.88888889
10,1,2013,10/1/2013,0,12.3,17.62,78.5,0.17,20.61111111,16.22222222,17.11111111,17
10,2,2013,10/2/2013,0,10.1,15.79,77.7,0.13,15.88888889,11.72222222,16.77777778,17
10,3,2013,10/3/2013,0.0254,8.5,18.67,62.2,0.15,13.5,5.611111111,16,16.38888889
10,4,2013,10/4/2013,0,5.1,15.24,72.6,0.12,12.77777778,7.5,15.5,15.88888889
10,5,2013,10/5/2013,0,3.8,14.96,79.7,0.11,12.11111111,8.277777778,15.5,15.77777778
10,6,2013,10/6/2013,0,10.7,16.52,72.4,0.14,15.88888889,10.27777778,15.5,15.77777778
10,7,2013,10/7/2013,0,14.9,13,75.3,0.12,19.88888889,15.22222222,16.27777778,16.22222222
10,8,2013,10/8/2013,3.0226,10.5,1.84,91.7,0.01,14.22222222,12.77777778,16.22222222,16.5
10,9,2013,10/9/2013,0.1778,8.9,18.76,79.4,0.14,9,5.111111111,14.22222222,15.27777778
10,10,2013,10/10/2013,0,6.5,18.85,74.7,0.14,7.5,2.611111111,12.88888889,14.11111111
10,11,2013,10/11/2013,0,7,18.87,68.7,0.14,9,2.611111111,12.5,13.5
10,12,2013,10/12/2013,0,5.9,15.65,67.9,0.12,11.27777778,5,12.61111111,13.27777778
10,13,2013,10/13/2013,0,5.5,12.77,78.6,0.1,13.72222222,9.777777778,13.5,13.77777778
10,14,2013,10/14/2013,0,6.1,5.47,93.6,0.04,14.11111111,13.11111111,14.38888889,14.5
10,15,2013,10/15/2013,0,8.4,9.93,82.5,0.08,16.22222222,13.11111111,14.72222222,14.72222222
10,16,2013,10/16/2013,0,8.7,15.59,78.6,0.13,16.77777778,12.72222222,15.11111111,15.11111111
10,17,2013,10/17/2013,0,10.4,13.01,84.9,0.11,16.22222222,13.38888889,15.22222222,15.22222222
10,18,2013,10/18/2013,0.9652,12.2,3.88,95.7,0.03,15.22222222,14.5,15.61111111,15.5
10,19,2013,10/19/2013,0.1778,9.9,11.27,88.2,0.1,15.88888889,13.61111111,15.77777778,15.72222222
10,20,2013,10/20/2013,0.1016,7.2,16.17,80.5,0.13,11.5,7.777777778,14.5,15
10,21,2013,10/21/2013,0,4.4,14.86,76.1,0.12,12,7.222222222,13.5,14.11111111
10,22,2013,10/22/2013,0,7,15.27,74.3,0.13,14.77777778,9.777777778,14,14.27777778
10,23,2013,10/23/2013,0.1524,11.3,16.19,75.3,0.12,9,4.222222222,13.27777778,14
10,24,2013,10/24/2013,0.1778,9.7,5.29,90.1,0.04,6.722222222,5.111111111,12.22222222,13.11111111
10,25,2013,10/25/2013,0,8.6,8.61,86.1,0.05,3.111111111,0.888888889,10.61111111,12
10,26,2013,10/26/2013,0.0508,4.5,15.4,80.2,0.1,5.111111111,1.611111111,10.38888889,11.61111111
10,27,2013,10/27/2013,0,8,15.22,82.4,0.1,5,1.888888889,9.777777778,10.88888889
10,28,2013,10/28/2013,0,14.7,13.33,73.5,0.1,9.222222222,4.222222222,10.22222222,10.88888889
10,29,2013,10/29/2013,0.0508,11,12.58,77.8,0.1,12.72222222,8.722222222,11,11.38888889
10,30,2013,10/30/2013,0.0508,6.7,10.55,78.2,0.08,12.61111111,8.722222222,12,12.22222222
10,31,2013,10/31/2013,2.3622,19.3,1.41,93.1,0.01,6.222222222,5.111111111,11.11111111,11.88888889
11,1,2013,11/1/2013,0,13.8,14.64,85.1,0.09,4.111111111,1.722222222,8.888888889,10.5
11,2,2013,11/2/2013,0,15.5,13.66,71.3,0.11,8.888888889,3.5,9.222222222,10.11111111
11,3,2013,11/3/2013,0,16.8,7.59,82.4,0.06,16.27777778,13.22222222,11,11
11,4,2013,11/4/2013,1.905,15.9,1.92,98,0.02,16.77777778,16.72222222,13.61111111,13
11,5,2013,11/5/2013,2.4892,14.4,1.13,97.7,0.01,14.72222222,14.38888889,14.27777778,13.77777778
11,6,2013,11/6/2013,0,14.3,10.64,86,0.07,10.11111111,7.722222222,12.77777778,13.61111111
11,7,2013,11/7/2013,0,11.2,12.7,83.9,0.09,9.111111111,6.388888889,11.11111111,12.22222222
11,8,2013,11/8/2013,0,11.1,6,89.1,0.05,12.27777778,10.5,11.27777778,11.88888889
11,9,2013,11/9/2013,2.3622,16.9,0.73,96.8,0.01,9.222222222,8.722222222,11.77777778,12.38888889
11,10,2013,11/10/2013,0,12,13.3,81.4,0.09,5,1.777777778,9.722222222,11
11,11,2013,11/11/2013,0,9.9,13.1,80.9,0.09,5.611111111,2.222222222,9,10.22222222
11,12,2013,11/12/2013,0,10.9,3.11,96.6,0.02,10,9.5,9.777777778,10.38888889
11,13,2013,11/13/2013,0,17.7,7.44,93,0.06,14.38888889,13.22222222,11.27777778,11.38888889
11,14,2013,11/14/2013,0.7366,12.3,2.25,96.6,0.01,12.72222222,11.88888889,12.61111111,12.38888889
11,15,2013,11/15/2013,0.0508,10.9,5.84,92.5,0.04,6.111111111,4.888888889,11.11111111,11.77777778
11,16,2013,11/16/2013,0,7.3,12.05,88,0.08,4.888888889,3.277777778,9.722222222,10.77777778
11,17,2013,11/17/2013,0,14.4,2.17,95.7,0.01,5.777777778,5.111111111,9.222222222,10.11111111
11,18,2013,11/18/2013,0.0508,11.9,12.24,77.5,0.09,8,3.5,9.611111111,10.27777778
11,19,2013,11/19/2013,0,4.8,7.75,83.2,0.05,4,1.277777778,8.388888889,9.388888889
11,20,2013,11/20/2013,1.4986,15.7,3.8,85.5,0.03,9.777777778,7.388888889,9.111111111,10
11,21,2013,11/21/2013,0.381,20.5,4.71,90.1,0.03,5.777777778,4.277777778,9.277777778,10.61111111
11,22,2013,11/22/2013,0.0508,11.3,5.78,81,0.03,-1.777777778,-4.777777778,7.277777778,9.277777778
11,23,2013,11/23/2013,0,12.5,11.46,84.7,0.06,-0.5,-2.888888889,5.777777778,8
11,24,2013,11/24/2013,0,13.7,11.22,85.6,0.07,3,0.722222222,5.722222222,7.5
11,25,2013,11/25/2013,0.1016,4.8,10.93,77.2,0.07,3,-1.111111111,6.222222222,7.777777778
11,26,2013,11/26/2013,0,11.1,10.26,71.8,0.06,3.388888889,-1.5,5.722222222,7.388888889
11,27,2013,11/27/2013,0.8128,21.7,2.55,89.1,0.02,9.111111111,7.388888889,7.111111111,8
11,28,2013,11/28/2013,0.0508,23.2,10.12,76.5,0.06,2.611111111,-1.277777778,7,8.277777778
11,29,2013,11/29/2013,0.0508,9.3,10.83,81.8,0.06,-0.111111111,-3,5.611111111,7.277777778
11,30,2013,11/30/2013,0,8.5,10.04,88.4,0.05,-1.611111111,-3.277777778,5,6.722222222
12,1,2013,12/1/2013,0,15.7,9.9,76.5,0.07,3.5,-0.611111111,5,6.388888889
12,2,2013,12/2/2013,0,13.9,9.71,70.3,0.07,5.777777778,0.388888889,5.5,6.722222222
12,3,2013,12/3/2013,0,10.9,4.02,89,0.03,7.777777778,6.111111111,6.611111111,7.388888889
12,4,2013,12/4/2013,0,5.4,4.16,95.3,0.03,11.11111111,10.38888889,7.888888889,8.388888889
12,5,2013,12/5/2013,0.1016,6.8,1.48,98.7,0.01,8.222222222,8,9,9.277777778
12,6,2013,12/6/2013,1.2192,6.7,1.11,98.6,0.01,3.888888889,3.722222222,8.111111111,9
12,7,2013,12/7/2013,0.4064,12.5,2.28,95.5,0.01,2.611111111,2,7.222222222,8.5
12,8,2013,12/8/2013,0,9.3,2.14,94.4,0.01,0,-0.777777778,5.888888889,7.388888889
12,9,2013,12/9/2013,0.254,10.6,2.12,96,0.01,0,-0.611111111,5.722222222,7
12,10,2013,12/10/2013,0.0508,14.9,3.59,92.3,0.02,-2.222222222,-3.277777778,4.722222222,6.388888889
12,11,2013,12/11/2013,0,8.4,7.94,88.3,0.03,-8.888888889,-10.5,3.222222222,5.277777778
12,12,2013,12/12/2013,0.0508,6.3,6.62,90.6,0.03,-5.111111111,-6.388888889,2.388888889,4.5
12,13,2013,12/13/2013,0,6.1,3.86,92.2,0.02,-6.111111111,-7.222222222,2.111111111,4.111111111
12,14,2013,12/14/2013,0,8.4,8.96,91.8,0.04,-2.722222222,-3.777777778,1.888888889,3.722222222
12,15,2013,12/15/2013,0,6.6,2.59,95.4,0.01,1.111111111,0.5,2.277777778,3.722222222
12,16,2013,12/16/2013,1.6002,12.9,0.61,97.4,0,2.777777778,2.5,3.5,4.388888889
12,17,2013,12/17/2013,0.0508,13.5,7.63,93.7,0.04,2.388888889,1.5,4.222222222,5.111111111
12,18,2013,12/18/2013,0,11,1.86,91.6,0.01,-1.611111111,-2.777777778,3.722222222,4.888888889
12,19,2013,12/19/2013,0,10.2,9.28,91.9,0.05,-0.888888889,-2.111111111,3.277777778,4.611111111
12,20,2013,12/20/2013,0.0508,10.1,6.37,91.9,0.04,2.111111111,0.888888889,3.722222222,4.722222222
12,21,2013,12/21/2013,0,8.3,8.86,90.5,0.05,3,1.611111111,3.777777778,4.888888889
12,22,2013,12/22/2013,0,6.2,8.63,92.5,0.06,5,3.777777778,4.611111111,5.388888889
12,23,2013,12/23/2013,0.0508,12.3,1.8,96.3,0.01,1.5,1,4.611111111,5.611111111
12,24,2013,12/24/2013,0.0508,11.9,1.42,96.5,0.01,1,0.5,4.5,5.5
12,25,2013,12/25/2013,0.0508,7.7,9.51,90.4,0.05,0.111111111,-1.5,4.111111111,5.222222222
12,26,2013,12/26/2013,0,2.8,9.87,89.3,0.06,-0.111111111,-1.888888889,3.277777778,4.722222222
12,27,2013,12/27/2013,0,8.9,9.89,89.8,0.06,1.277777778,-0.388888889,3.111111111,4.5
12,28,2013,12/28/2013,0.0508,9,2.49,94.8,0.01,0.777777778,0,3.388888889,4.5
12,29,2013,12/29/2013,0,11.6,3.33,90.1,0.02,-0.111111111,-1.5,3.5,4.611111111
12,30,2013,12/30/2013,0,5.2,8.82,85.5,0.05,0,-2.222222222,3,4.222222222
12,31,2013,12/31/2013,0.6096,7.9,1.22,97.4,0.01,0.388888889,0.111111111,3.611111111,4.5
1,1,2013,1/1/2013,0.1016,15.4,5.96,91.5,0.02,-7,-8.111111111,2.777777778,4.277777778
1,2,2013,1/2/2013,0.127,9.5,10.81,89.9,0.04,-10.61111111,-12,1.611111111,3.388888889
1,3,2013,1/3/2013,0,11.8,7.56,84.5,0.03,-11.77777778,-13.88888889,1,2.777777778
1,4,2013,1/4/2013,0.0508,9,11.19,81.7,0.03,-17.27777778,-19.72222222,0.277777778,2.222222222
1,5,2013,1/5/2013,0,11.5,11.72,79.3,0.04,-13.5,-16.38888889,-0.111111111,1.722222222
1,6,2013,1/6/2013,0.4064,11.5,3.42,94.3,0.02,-4.388888889,-5.222222222,-0.222222222,1.388888889
1,7,2013,1/7/2013,0.0508,10.3,9.73,93.8,0.04,-9.111111111,-9.888888889,-0.222222222,1.388888889
1,8,2013,1/8/2013,0,5.3,5.89,92.9,0.02,-9,-9.888888889,-0.111111111,1.277777778
1,9,2013,1/9/2013,0,6.7,9.98,86.3,0.04,-8.611111111,-10.5,-0.111111111,1.277777778
1,10,2013,1/10/2013,0,6.6,5.05,96.9,0.02,-3.111111111,-3.5,-0.111111111,1.277777778
1,11,2013,1/11/2013,0,8.3,2.07,98.4,0.01,3.222222222,3,0,1.277777778
1,12,2013,1/12/2013,0.7366,11.4,4.87,98.1,0.03,11.5,11.22222222,0.222222222,1.5
1,13,2013,1/13/2013,2.0066,11.7,1.11,98.5,0.01,4.722222222,4.5,3.111111111,2.888888889
1,14,2013,1/14/2013,0.6604,16,1.18,98.3,0.01,2.277777778,2.111111111,3.777777778,3.888888889
1,15,2013,1/15/2013,0.0508,12.7,1.66,96.4,0.01,-0.388888889,-0.888888889,3.111111111,3.777777778
1,16,2013,1/16/2013,0,9.4,2.3,96.2,0.01,-1.111111111,-1.611111111,2.611111111,3.388888889
1,17,2013,1/17/2013,0,13.5,2.68,97,0.01,2.611111111,2.222222222,2.888888889,3.5
1,18,2013,1/18/2013,0.254,12.8,3.07,93.2,0.02,1.222222222,0.222222222,3.388888889,4
1,19,2013,1/19/2013,1.2954,15.6,2.21,97.3,0.01,3.277777778,2.888888889,3.5,4.111111111
1,20,2013,1/20/2013,0.0508,20.2,3.46,93.9,0.02,-3.722222222,-4.5,2.888888889,3.888888889
1,21,2013,1/21/2013,0,21.6,4.36,91,0.02,-7.111111111,-8.388888889,1.611111111,3
1,22,2013,1/22/2013,0.0508,18.5,4.67,90.8,0.02,-7.722222222,-8.888888889,1,2.5
1,23,2013,1/23/2013,0.0508,10.6,6.89,90.8,0.03,-8.777777778,-10,0.722222222,2.111111111
1,24,2013,1/24/2013,0,6,13.01,84.3,0.05,-9.888888889,-12.22222222,0.5,1.777777778
1,25,2013,1/25/2013,0,6.9,7.63,85.4,0.04,-7.888888889,-10.11111111,0.277777778,1.611111111
1,26,2013,1/26/2013,0,3.9,13.1,83,0.06,-6.888888889,-9.5,0.111111111,1.388888889
1,27,2013,1/27/2013,0.0762,11.5,3.14,91.2,0.02,-2.277777778,-3.5,0,1.277777778
1,28,2013,1/28/2013,0.1016,12.2,2.06,91.1,0.01,-2.888888889,-4.222222222,0.111111111,1.277777778
1,29,2013,1/29/2013,0,12.8,7.26,91.1,0.03,-7.222222222,-8.388888889,0.111111111,1.222222222
1,30,2013,1/30/2013,0.127,8.7,5.09,92.5,0.02,-5,-6,0,1.111111111
1,31,2013,1/31/2013,0,13.6,12.77,92.3,0.07,-0.111111111,-1.277777778,0,1.111111111
2,1,2013,2/1/2013,0.0508,7.4,11.24,93.7,0.06,1.888888889,0.888888889,0.111111111,1.111111111
2,2,2013,2/2/2013,0,6.6,6.45,89.9,0.03,0,-1.5,0.111111111,1.111111111
2,3,2013,2/3/2013,0,12.7,4.67,95.3,0.02,-1.722222222,-2.388888889,0.222222222,1.222222222
2,4,2013,2/4/2013,0.1016,18.4,9.43,88.2,0.04,-6.722222222,-8.277777778,0.277777778,1.277777778
2,5,2013,2/5/2013,0.1778,13.5,15.25,74.3,0.05,-13.72222222,-17.38888889,0.111111111,1.222222222
2,6,2013,2/6/2013,0,8.1,16.23,80.5,0.05,-14.72222222,-17.38888889,-0.277777778,1
2,7,2013,2/7/2013,0.0762,12.2,9.39,90.2,0.03,-10.27777778,-11.61111111,-0.5,0.777777778
2,8,2013,2/8/2013,0,10.2,15.93,80.7,0.05,-15,-17.61111111,-1.111111111,0.722222222
2,9,2013,2/9/2013,0,14.1,13.26,82.5,0.06,-4.388888889,-7,-0.888888889,0.611111111
2,10,2013,2/10/2013,0.0508,18.4,13.77,81,0.07,-2.5,-5.388888889,-0.388888889,0.611111111
2,11,2013,2/11/2013,0.1524,15.3,14.75,64.5,0.05,-13.11111111,-18.61111111,-1,0.5
2,12,2013,2/12/2013,0,8.4,15.05,72.4,0.05,-13.61111111,-17.72222222,-2,0.222222222
2,13,2013,2/13/2013,0,7.7,12.76,76.6,0.06,-7.222222222,-10.88888889,-1.611111111,0
2,14,2013,2/14/2013,0,11.4,10.95,79.8,0.05,-5.111111111,-8.222222222,-1.222222222,0
2,15,2013,2/15/2013,0.0508,15.3,2.24,95.5,0.01,0.388888889,-0.277777778,-0.5,0.222222222
2,16,2013,2/16/2013,0.0508,7.7,10.93,89.8,0.05,-4.722222222,-6.222222222,-0.388888889,0.277777778
2,17,2013,2/17/2013,0,6.2,16.78,82.3,0.09,-1.888888889,-4.777777778,-0.611111111,0.277777778
2,18,2013,2/18/2013,0,10.1,16.94,82.9,0.1,1,-1.888888889,-0.388888889,0.277777778
2,19,2013,2/19/2013,0,6.7,14.81,83.5,0.1,2.277777778,-0.611111111,-0.222222222,0.277777778
2,20,2013,2/20/2013,0,16.5,15.99,83.3,0.11,4.222222222,1.277777778,-0.111111111,0.388888889
2,21,2013,2/21/2013,0,11.3,14.7,75.8,0.07,-1.5,-5.277777778,-0.111111111,0.388888889
2,22,2013,2/22/2013,0,12.6,13.83,79.3,0.09,5.222222222,1.611111111,0,0.388888889
2,23,2013,2/23/2013,0,13.4,15.17,78.3,0.1,3.277777778,-0.5,0,0.388888889
2,24,2013,2/24/2013,0,10.7,17.75,68.4,0.09,-0.388888889,-6.111111111,0,0.5
2,25,2013,2/25/2013,0,15,16.57,68.2,0.12,5.777777778,-0.111111111,0,0.5
2,26,2013,2/26/2013,0,8.3,4.18,88.6,0.02,5.111111111,3.277777778,0.111111111,0.611111111
2,27,2013,2/27/2013,0.1016,12.9,2.08,97.7,0.01,3.388888889,3.111111111,1.111111111,0.722222222
2,28,2013,2/28/2013,0.0508,14.8,4.29,94.7,0.02,-1.111111111,-1.888888889,1.388888889,1.222222222
3,1,2013,3/1/2013,0.0508,14.9,17.45,78,0.07,-7.5,-10.72222222,1,1.5
3,2,2013,3/2/2013,0.0508,8,15.48,69.9,0.07,-7.388888889,-12.11111111,0.611111111,1.277777778
3,3,2013,3/3/2013,0,3.2,18.88,66.6,0.09,-4.888888889,-10.72222222,0.388888889,1.222222222
3,4,2013,3/4/2013,0,8.8,17.21,68.8,0.1,0.111111111,-5.277777778,0.388888889,1.111111111
3,5,2013,3/5/2013,0.3556,10.2,3.46,96.4,0.02,2.888888889,2.388888889,0.611111111,1.222222222
3,6,2013,3/6/2013,0.3556,8.4,3.18,96.9,0.02,1.611111111,1.222222222,1.111111111,1.388888889
3,7,2013,3/7/2013,3.9624,17.1,3.22,96.1,0.02,-0.611111111,-1.111111111,2.5,2.222222222
3,8,2013,3/8/2013,0.1016,12.8,10.75,91.8,0.04,-6.5,-7.611111111,1.222222222,1.777777778
3,9,2013,3/9/2013,0,5.8,18.6,88,0.08,-4.777777778,-6.5,0.722222222,1.5
3,10,2013,3/10/2013,0,16,19.7,85.5,0.12,3.222222222,0.888888889,0.888888889,1.5
3,11,2013,3/11/2013,0,13.8,20.8,77,0.16,8,3.722222222,2.222222222,2.277777778
3,12,2013,3/12/2013,0,14.6,19.98,76.6,0.16,11.22222222,6.722222222,4.5,4
3,13,2013,3/13/2013,0,11.9,18.6,75.3,0.16,12.88888889,8.111111111,6.388888889,5.5
3,14,2013,3/14/2013,0,6.8,17.34,72.5,0.14,14.11111111,8.5,7.388888889,6.611111111
3,15,2013,3/15/2013,0,5.9,20.88,64.1,0.18,14.72222222,6.5,8.111111111,7.277777778
3,16,2013,3/16/2013,0,6.4,16.6,73.6,0.14,13.5,8.111111111,8.611111111,7.888888889
3,17,2013,3/17/2013,0,5.3,20.88,66.8,0.17,13.38888889,6.277777778,8.777777778,8.222222222
3,18,2013,3/18/2013,0,10.7,18.59,70.4,0.15,13.61111111,7.611111111,9.222222222,8.611111111
3,19,2013,3/19/2013,0,10.8,17.6,78,0.13,12.11111111,8.277777778,9.722222222,9
3,20,2013,3/20/2013,0.254,21.6,10.58,84,0.08,11.77777778,9.222222222,9.888888889,9.277777778
3,21,2013,3/21/2013,0.0762,13,17.43,76.5,0.11,5.888888889,1.777777778,8.5,8.611111111
3,22,2013,3/22/2013,0,9.3,16.06,72.8,0.11,6.777777778,1.722222222,7.777777778,7.888888889
3,23,2013,3/23/2013,0.127,13.3,7.3,94.8,0.04,4.777777778,4.111111111,7.777777778,7.777777778
3,24,2013,3/24/2013,0,6.9,22.14,76.4,0.14,4.222222222,-0.111111111,7.111111111,7.277777778
3,25,2013,3/25/2013,0,12.5,23.84,51.6,0.18,7.888888889,-3,7.111111111,7.222222222
3,26,2013,3/26/2013,0,12.9,8.15,66.2,0.06,8,1.888888889,7.277777778,7.222222222
3,27,2013,3/27/2013,0.5842,13.4,10.36,89.6,0.07,6.5,4.888888889,7.611111111,7.388888889
3,28,2013,3/28/2013,0,10.2,5.66,87.9,0.03,5.111111111,3.222222222,7.222222222,7.277777778
3,29,2013,3/29/2013,0.0254,8.9,3.58,93.8,0.02,3.5,2.611111111,6.777777778,7
3,30,2013,3/30/2013,0.0508,9.2,10.89,90.9,0.06,2.777777778,1.5,6.277777778,6.611111111
3,31,2013,3/31/2013,0.0508,9.3,8.9,78.9,0.05,1.5,-1.888888889,5.777777778,6.277777778
4,1,2013,4/1/2013,0,7.9,19.5,78.1,0.11,2.222222222,-1.611111111,5.5,5.888888889
4,2,2013,4/2/2013,0,8.2,24.46,71.3,0.16,6.722222222,0.777777778,6.277777778,6.277777778
4,3,2013,4/3/2013,0.3302,12,7.76,78.2,0.06,10.72222222,6.777777778,7.722222222,7.277777778
4,4,2013,4/4/2013,0,15.4,26.26,59.5,0.13,-1.5,-8.722222222,6.5,6.888888889
4,5,2013,4/5/2013,0,12.5,25.27,53.1,0.14,2.5,-7,5.222222222,5.722222222
4,6,2013,4/6/2013,0,9.4,15.16,70.7,0.12,11.27777778,6,6.777777778,6.5
4,7,2013,4/7/2013,0.0254,6.4,20.04,66.6,0.16,13.72222222,7.111111111,8.277777778,7.611111111
4,8,2013,4/8/2013,0.3556,6.9,18.98,89.7,0.15,14.72222222,12.88888889,10.27777778,9.111111111
4,9,2013,4/9/2013,0.381,12.2,4.78,94.7,0.03,5.777777778,5,9.777777778,9.277777778
4,10,2013,4/10/2013,0.127,7.7,7.9,93.4,0.05,4.611111111,3.611111111,7.777777778,7.777777778
4,11,2013,4/11/2013,1.27,9.1,4.17,94.4,0.03,10.88888889,10,8.777777778,8.111111111
4,12,2013,4/12/2013,0.0762,13.4,10.47,86.2,0.06,4.277777778,2.111111111,8.388888889,8.277777778
4,13,2013,4/13/2013,0,9.7,26.5,75.1,0.18,8,3.388888889,7.777777778,7.888888889
4,14,2013,4/14/2013,0,8.3,22.12,61.2,0.16,9.5,1.611111111,8.277777778,8
4,15,2013,4/15/2013,0.0508,14.6,17.27,61.5,0.15,14.38888889,6.611111111,9.5,8.722222222
4,16,2013,4/16/2013,1.0414,6.3,16.33,69.5,0.14,16,9.5,10.5,9.611111111
4,17,2013,4/17/2013,1.7272,6.3,8.69,95.6,0.07,16.72222222,16,12,10.72222222
4,18,2013,4/18/2013,1.1176,28.1,20.92,77,0.19,18.5,13.88888889,13.88888889,12.27777778
4,19,2013,4/19/2013,0,14,11.56,83.3,0.07,7.388888889,4.722222222,11.77777778,11.61111111
4,20,2013,4/20/2013,0.7874,12.5,6.67,95.7,0.04,9.5,8.777777778,10.5,10.38888889
4,21,2013,4/21/2013,0.0254,16.6,13.04,90.9,0.09,9.611111111,8.222222222,10.88888889,10.61111111
4,22,2013,4/22/2013,0,9.4,14.15,80.4,0.1,7.777777778,4.5,10,10
4,23,2013,4/23/2013,0.1524,6.5,3.35,90.4,0.02,5.722222222,4.222222222,9.222222222,9.388888889
4,24,2013,4/24/2013,0.1016,8.2,24.33,81.5,0.17,8.222222222,4.722222222,9.111111111,9.111111111
4,25,2013,4/25/2013,0,9.2,19.91,75.4,0.14,8.722222222,4.111111111,9.611111111,9.5
4,26,2013,4/26/2013,0,18.6,9.51,75.7,0.08,13.88888889,9.5,10.11111111,9.777777778
4,27,2013,4/27/2013,0.1016,20.2,18.55,79.8,0.13,9,5.388888889,10.5,10.22222222
4,28,2013,4/28/2013,0,8.5,23.63,67.2,0.18,10.11111111,3.388888889,9.888888889,9.777777778
4,29,2013,4/29/2013,0.381,8.6,9.67,81.3,0.07,10.27777778,6.722222222,10.27777778,10
4,30,2013,4/30/2013,0,15.7,7.46,95.5,0.05,8,7.277777778,10.11111111,9.888888889
5,1,2013,5/1/2013,0,15.8,6.69,90.3,0.04,7.222222222,5.722222222,9.611111111,9.5
5,2,2013,5/2/2013,0,11.7,21.51,71.6,0.16,10,4.5,9.388888889,9.222222222
5,3,2013,5/3/2013,0.1524,5.4,19.53,64.4,0.14,11,3.388888889,10,9.611111111
5,4,2013,5/4/2013,0.1016,5.6,6.6,93.8,0.05,9.777777778,8.777777778,10.72222222,10.11111111
5,5,2013,5/5/2013,0,10.2,26.43,74.5,0.21,12.77777778,7.611111111,10.72222222,10.22222222
5,6,2013,5/6/2013,0,7.4,24.07,70.4,0.2,15.11111111,9.111111111,11.61111111,10.77777778
5,7,2013,5/7/2013,0.0508,10.9,22.83,70.6,0.2,17.88888889,11.88888889,12.77777778,11.61111111
5,8,2013,5/8/2013,3.81,19,12.03,75.3,0.11,18.72222222,13.88888889,13.61111111,12.27777778
5,9,2013,5/9/2013,0.508,12.2,21.36,90,0.18,18.61111111,16.77777778,15.22222222,13.5
5,10,2013,5/10/2013,0.4318,16,4.29,96.8,0.03,13.5,13,14.88888889,13.77777778
5,11,2013,5/11/2013,0,8.4,12.37,90.9,0.09,12.38888889,10.77777778,13.61111111,13
5,12,2013,5/12/2013,0,7.7,16.46,87.3,0.13,14.5,12.22222222,13.5,12.88888889
5,13,2013,5/13/2013,3.048,22.3,6.28,97,0.05,16,15.61111111,13.88888889,13.11111111
5,14,2013,5/14/2013,0,13.9,28.07,86.1,0.23,17.27777778,14.88888889,14.88888889,13.88888889
5,15,2013,5/15/2013,0,4.9,29.67,71.9,0.24,16.27777778,10.38888889,14.88888889,14.11111111
5,16,2013,5/16/2013,6.8834,13.8,14.28,94.3,0.12,17.38888889,16.5,15.22222222,14.27777778
5,17,2013,5/17/2013,0.8382,10.9,4.98,96.9,0.04,15.22222222,14.72222222,15.77777778,14.88888889
5,18,2013,5/18/2013,1.651,18.7,4.4,96.6,0.03,9.722222222,9.222222222,14,13.77777778
5,19,2013,5/19/2013,0,10,29.71,78.8,0.24,14.61111111,10.5,13.22222222,12.88888889
5,20,2013,5/20/2013,0,12.8,22.72,82.8,0.19,16.22222222,13.22222222,13.77777778,13.27777778
5,21,2013,5/21/2013,0,7,28.54,69.9,0.24,16.61111111,10.27777778,14.38888889,13.77777778
5,22,2013,5/22/2013,0,8.2,24.97,67.7,0.21,17.5,10.88888889,14.72222222,14
5,23,2013,5/23/2013,1.4732,14.5,12.74,87.9,0.11,20.5,18.27777778,15.61111111,14.72222222
5,24,2013,5/24/2013,2.8448,12.4,7.79,98.1,0.06,13.5,13.22222222,15.72222222,15
5,25,2013,5/25/2013,0.0254,11.4,7.29,96.9,0.05,13.11111111,12.61111111,14.72222222,14.38888889
5,26,2013,5/26/2013,0,10.9,17.1,91.5,0.13,15.5,14,14.77777778,14.22222222
5,27,2013,5/27/2013,0.8128,16.6,9.64,94.9,0.08,17.88888889,17.11111111,15.5,14.61111111
5,28,2013,5/28/2013,0.7112,22,27.23,86.4,0.24,19.72222222,17.27777778,16.77777778,15.38888889
5,29,2013,5/29/2013,0,14.1,10.97,90.8,0.08,14,12.5,16,15.38888889
5,30,2013,5/30/2013,0,6.8,29.76,68.4,0.26,19.38888889,12.5,15.27777778,14.88888889
5,31,2013,5/31/2013,0,5.2,19.78,72,0.17,20.22222222,14.27777778,16,15.27777778
6,1,2013,6/1/2013,0,5.4,18.24,81.8,0.16,20.72222222,17.22222222,16.72222222,15.88888889
6,2,2013,6/2/2013,0,7.2,16.48,87.8,0.14,19.88888889,17.61111111,17.22222222,16.27777778
